FinalWgt,CR1,CR2,CR3,CR4,CR5,QAR6,CR7,CR8,CR9,QAR10,CR11,CR12,CR13,CR14,CR15,CR16,CR17,CR18,CR19,CR20,CR21,CR22,CR23,CR24,CR25,QAR26,QAR27,CR28,CR29,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,CR44,CR45,CR46,CR47,CR48,CR49,CR50,CR51,CR52,CR53,QAR54,QAR55,QAR56,QAR57,QAR58,QAR59,QAR60,QAR61,QAR62,QAR63,QAR64,QAR65,QAR66,QAR67,QAR68,QAR69,QAR70,QAR71,Stratum,PSU
6.020865147,2,1,1,1,1,1,1,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,3,7,3,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,3,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,1,200701011,27
6.020865147,2,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,2,2,2,3,3,3,,2,2,3,7,3,2,2,1,2,1,1,1,1,1,4,,3,4,1,3,2,2,2,1,3,3,1,2,4,1,2,2,1,1,1,1,1,1,3,4,2,1,1,1,1,1,,,200701011,27
6.020865147,2,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,3,3,3,2,3,3,3,1,3,3,3,4,3,4,4,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,7,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,4,2,200701011,27
6.020865147,2,1,1,1,1,1,1,2,2,1,1,3,2,1,2,2,2,3,3,2,3,3,3,4,2,3,3,1,4,5,5,1,1,1,1,1,1,1,3,3,2,2,3,3,3,4,2,2,2,2,1,5,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,3,1,200701011,27
6.020865147,2,1,1,1,1,1,2,1,,7,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,3,2,1,2,1,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1,3,1,1,2,4,3,1,1,2,3,3,2,1,4,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,200701011,27
6.89780669,1,2,7,7,2,3,3,2,2,6,1,1,3,1,3,1,1,1,2,2,1,2,2,4,2,7,4,4,4,1,1,2,3,2,2,3,4,3,,3,2,2,2,2,3,2,,3,1,2,6,7,1,3,2,2,3,5,1,3,2,,2,,6,4,,2,7,3,,200701011,27
6.89780669,1,4,7,5,2,3,3,1,2,4,4,1,4,1,3,3,3,3,3,2,1,1,2,4,3,7,7,4,2,2,5,1,4,3,2,3,4,4,2,2,2,2,3,1,2,4,1,2,2,2,1,6,1,3,1,5,3,5,3,3,1,1,3,1,6,1,1,4,3,4,2,200701011,27
6.89780669,1,5,1,1,1,1,1,2,2,1,1,1,1,1,3,3,4,1,1,1,1,1,2,4,2,7,7,1,4,1,1,1,2,2,6,6,2,3,2,4,2,2,3,2,2,3,2,3,1,1,1,5,1,3,1,3,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,1,6,1,1,1,1,1,2,2,6,2,3,4,1,1,1,3,2,2,3,2,2,2,4,1,1,1,3,3,1,5,1,2,3,4,3,3,4,2,3,2,2,3,2,2,3,2,2,2,3,5,5,1,3,1,6,1,1,3,3,2,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,1,6,,,1,1,1,2,2,1,1,1,2,1,2,2,3,2,2,2,2,2,2,4,1,1,3,1,4,1,1,1,1,1,1,1,3,1,1,3,2,2,3,2,2,3,2,3,2,2,1,4,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,1,6,2,3,5,3,3,2,2,6,2,3,3,2,2,2,3,3,2,3,2,2,3,4,3,2,2,2,3,1,5,1,2,2,2,2,3,3,3,2,2,2,3,2,2,4,2,2,2,2,3,5,1,3,1,6,2,1,3,2,2,3,4,1,6,1,1,7,1,5,3,200701011,27
6.89780669,1,,5,6,1,3,3,1,2,2,2,1,2,1,2,2,2,3,2,3,3,3,2,4,2,3,7,2,3,3,4,1,3,3,3,3,3,5,2,3,2,1,3,2,2,3,2,1,1,1,3,2,,,2,5,3,2,3,2,3,1,3,1,7,5,3,7,4,4,2,200701011,27
6.89780669,2,1,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,3,2,3,4,1,2,3,2,4,1,3,1,1,1,1,1,1,1,2,2,2,2,3,3,1,3,2,,1,2,6,4,1,3,1,4,1,1,1,,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,3,2,3,4,1,2,3,2,4,1,3,1,1,1,1,1,1,1,2,2,2,2,3,3,1,3,2,,1,2,6,4,1,3,1,4,1,1,1,,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,1,3,3,1,2,1,1,,1,3,3,3,2,3,1,2,1,2,3,3,1,1,2,2,2,1,1,6,1,3,2,7,7,2,1,1,2,5,3,1,7,4,4,1,1,1,,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,1,7,7,1,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,3,4,2,2,2,2,1,5,1,3,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,3,2,2,4,3,2,2,3,4,4,2,2,1,1,1,1,1,1,3,2,2,2,1,1,2,2,2,2,2,1,1,7,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,4,1,7,3,1,4,1,1,1,1,1,1,1,1,1,3,2,2,2,4,2,1,1,2,3,1,1,1,5,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,2,2,3,4,1,7,7,1,3,1,2,1,1,1,1,1,1,1,2,1,2,2,3,2,2,1,2,2,2,3,,3,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,3,3,2,3,3,3,4,2,1,1,4,4,1,5,1,1,1,1,1,1,1,2,2,2,2,3,1,2,3,2,1,1,1,2,7,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,1,2,2,3,3,2,4,1,3,3,4,4,3,2,1,1,1,1,1,1,1,2,3,2,1,3,3,3,3,2,1,1,2,3,6,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,4,1,2,2,1,4,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,2,3,2,1,2,2,1,5,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1,2,2,2,,,1,7,7,1,4,1,2,1,1,1,1,1,1,1,3,1,2,2,4,3,3,1,2,3,3,3,3,4,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
6.89780669,2,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,3,3,3,3,2,2,3,4,2,7,7,2,4,3,3,1,1,1,1,1,1,1,2,2,2,1,4,3,2,4,2,3,1,2,4,5,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701011,27
10.19015701,,,,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,200701011,27
5.063804078,1,7,6,3,2,3,3,2,1,3,4,,3,,1,3,2,,,,1,,,3,,2,5,,3,3,,,,,6,5,,6,,4,,,,,,,,3,,,6,7,,,,5,4,,,1,,4,,,5,3,2,2,2,1,,200701012,28
5.063804078,2,,,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,7,4,4,2,1,2,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200701012,28
5.063804078,2,1,,1,1,1,1,2,2,1,1,1,1,2,1,1,1,3,3,2,3,3,3,4,1,7,,,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,,1,1,2,2,2,1,4,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,200701012,28
5.063804078,2,1,,1,1,1,1,2,2,1,1,1,1,2,2,2,,2,,,,,3,4,3,2,3,1,1,2,1,,1,1,3,1,1,4,1,1,2,,1,,,1,2,1,1,2,3,1,1,1,1,1,1,1,2,,1,3,1,1,2,1,1,2,,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,1,1,1,2,2,1,1,1,1,3,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,2,1,1,7,7,1,2,1,1,1,1,1,1,1,1,1,3,3,2,2,3,3,3,1,2,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,,,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,1,2,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,,2,2,2,1,2,2,2,2,2,3,1,1,2,1,1,1,1,1,1,,,2,1,1,1,1,1,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,2,7,7,1,4,1,1,1,2,1,1,1,1,1,2,2,3,2,4,3,3,4,2,1,2,2,6,4,1,1,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,2,1,1,3,4,1,7,5,1,4,1,1,1,4,4,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,6,5,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,2,3,1,2,1,2,7,5,4,4,1,1,1,1,1,1,1,1,1,1,3,2,2,4,3,3,2,2,1,1,1,6,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,,1,1,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,2,2,2,2,2,2,3,1,3,3,2,3,1,2,1,1,1,1,1,1,1,3,2,3,1,3,3,2,2,2,2,2,2,1,3,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,3,1,200701012,28
5.063804078,2,1,1,1,1,1,1,2,2,1,1,3,4,1,1,1,3,2,1,2,2,1,3,3,,7,1,1,4,1,1,1,1,1,1,1,1,1,1,3,2,2,4,3,3,1,2,1,2,3,1,4,1,1,1,6,2,2,5,,3,3,3,2,1,1,1,1,1,5,1,200701012,28
5.063804078,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,,,,,,,2,1,1,1,,,,1,2,1,1,1,1,1,1,1,1,1,1,3,,,2,1,200701012,28
5.390501116,2,1,1,1,1,1,1,2,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,200701012,28
5.880318604,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,3,,1,1,1,1,2,1,1,,2,1,1,1,2,2,1,1,1,2,2,3,1,1,2,1,2,1,1,2,2,2,1,1,3,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,200701012,28
5.880318604,,2,5,,,,1,2,2,1,1,1,1,1,1,1,1,3,2,3,2,2,3,3,1,7,7,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,200701012,28
6.40930806,1,1,1,1,1,1,1,2,,4,5,1,1,1,1,1,1,1,1,2,3,3,2,1,1,2,3,4,4,4,,,,1,1,1,2,2,2,3,3,,4,,,1,2,2,2,3,1,2,1,2,2,3,3,2,2,2,2,2,2,,5,5,1,1,1,5,1,200701012,28
6.40930806,1,2,3,6,2,3,3,1,2,1,,,3,,3,4,3,3,2,3,1,1,2,3,1,2,3,2,,5,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,2,2,,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,200701012,28
6.40930806,2,1,1,1,1,1,1,2,2,1,1,1,1,1,4,3,2,3,2,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,3,1,3,1,2,1,1,2,3,1,2,1,1,1,200701012,28
6.992872299,2,1,1,1,1,1,1,2,2,1,1,,1,1,1,1,1,1,2,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,200701012,28
6.992872299,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,3,,,3,1,1,,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,200701012,28
6.992872299,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,3,3,2,3,1,2,1,4,2,1,3,3,3,3,3,2,3,1,2,2,1,3,3,2,2,3,,4,1,1,1,,3,2,2,1,1,1,2,2,,4,1,4,3,3,1,3,200701012,28
6.992872299,2,1,1,1,1,2,1,1,2,1,2,3,1,2,4,1,4,,,,,,2,,,5,7,,1,4,,2,1,1,1,2,1,2,3,1,2,,3,,,1,1,1,1,1,1,1,1,1,1,1,1,2,4,,4,,1,1,3,3,1,2,1,1,2,200701012,28
7.342826477,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,3,4,1,3,3,1,4,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,2,1,2,1,1,5,1,3,2,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,200701012,28
7.342826477,1,2,,,3,3,3,1,2,3,4,,3,,4,2,4,1,1,,3,2,2,1,3,1,4,3,2,4,2,2,1,2,2,2,4,4,2,4,3,1,2,2,,4,1,3,2,3,1,3,1,3,2,3,1,1,1,2,3,4,1,2,3,1,1,1,1,2,2,200701012,28
7.342826477,1,2,7,7,2,3,3,1,2,,4,1,4,1,4,4,1,1,1,1,1,1,3,1,4,5,4,1,1,5,5,2,4,4,2,2,3,3,3,4,2,1,2,2,2,2,1,2,3,2,1,6,1,3,1,2,7,5,5,3,4,1,1,1,2,7,2,3,8,1,4,200701012,28
7.342826477,1,3,3,7,4,,,2,,4,1,1,1,1,1,1,4,2,1,2,3,,2,4,3,5,1,,4,1,,,,1,1,1,1,1,1,1,1,1,,,1,,,1,,,4,3,,,,7,6,3,4,,2,4,,,4,3,1,1,1,1,1,200701012,28
7.342826477,1,3,7,5,5,3,,1,2,2,4,1,4,1,2,2,1,3,2,1,3,2,2,4,2,1,,1,4,5,5,1,3,3,2,2,4,4,2,2,2,2,4,3,3,4,2,2,,,,7,1,3,1,,,,,,,,,,,,,,,,,200701012,28
7.342826477,1,6,2,3,6,3,3,1,2,3,4,3,4,1,4,4,4,1,1,1,1,3,3,1,4,1,6,,1,5,5,2,4,4,2,2,3,5,3,2,2,2,2,1,1,2,2,2,2,2,1,5,1,3,2,1,1,1,1,2,1,1,1,1,5,7,4,3,8,1,3,200701012,28
7.342826477,1,6,,,1,3,3,,2,6,3,1,4,2,4,4,4,1,2,1,1,2,2,2,2,5,4,2,2,1,5,2,3,4,2,5,3,5,,3,2,2,3,3,3,3,2,1,1,2,1,6,1,3,1,6,4,2,3,,2,3,2,,1,3,1,4,2,3,1,200701012,28
7.342826477,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,4,1,3,3,1,,1,1,1,1,1,1,1,1,1,1,3,2,2,4,2,2,3,2,1,1,1,4,7,1,3,2,1,1,1,1,3,1,1,4,2,1,1,1,1,1,1,1,200701012,28
7.342826477,2,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,3,3,2,1,3,3,1,1,3,1,1,1,1,3,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,,3,3,2,1,6,1,3,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,3,2,200701012,28
7.342826477,2,1,1,1,1,1,1,2,,1,1,3,2,2,1,1,1,3,1,1,1,1,,4,3,7,7,2,1,3,4,1,1,1,1,1,1,1,1,3,2,1,1,2,1,4,2,1,1,2,1,4,1,3,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,3,2,3,2,2,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,4,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,,,1,3,3,1,1,1,1,1,3,1,2,,1,1,1,1,1,1,1,2,2,3,2,2,3,1,1,1,1,2,2,1,1,6,1,3,1,1,1,1,5,1,1,1,1,,1,2,1,6,,4,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,7,1,1,2,2,4,1,1,1,1,1,1,1,,3,2,2,3,2,3,4,2,,3,2,1,5,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,7,7,4,4,1,1,1,1,1,1,1,1,1,1,2,3,2,4,3,,3,,1,1,1,6,4,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,1,2,7,3,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,5,1,3,1,5,1,1,2,2,2,1,3,2,1,1,1,1,1,1,,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,7,7,1,4,1,5,1,1,1,1,1,1,1,3,3,2,2,3,1,2,3,2,3,2,2,1,6,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,2,2,3,4,1,,,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,4,2,3,4,2,3,3,,6,5,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,2,2,3,4,1,7,7,4,4,1,1,1,1,1,1,1,1,1,1,3,3,2,4,3,3,4,2,1,3,1,2,5,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,,,2,2,2,2,4,1,7,7,1,4,1,2,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,2,1,2,2,6,5,1,3,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,2,2,1,3,2,3,4,1,7,3,2,4,1,1,1,1,1,1,1,1,1,3,2,2,2,4,2,1,4,2,1,2,2,6,5,1,3,1,2,1,1,1,1,1,1,4,2,1,1,1,1,1,3,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,2,2,2,3,2,3,4,1,7,7,2,4,1,1,1,1,1,1,1,1,1,3,2,2,2,3,2,1,2,2,2,2,2,6,4,1,3,2,2,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,3,4,1,7,7,3,4,1,4,1,1,1,1,1,1,1,2,2,,,2,2,3,3,2,1,3,1,5,4,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
7.342826477,2,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,3,2,2,2,2,3,4,1,7,3,4,3,2,1,1,1,2,1,1,3,5,1,2,3,1,2,1,2,2,2,1,2,1,2,5,1,3,1,6,2,3,2,3,1,1,4,2,1,1,1,1,1,5,1,200701012,28
7.342826477,,1,,,1,1,1,2,2,1,1,3,1,2,1,1,4,1,2,1,1,1,,1,1,2,2,1,2,3,2,2,1,1,1,1,1,1,3,1,1,,4,3,3,4,2,1,3,1,3,5,1,3,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,1,200701012,28
8.120439977,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,,,2,3,1,2,,1,3,3,1,3,3,1,2,3,1,2,4,1,2,1,1,1,1,1,2,1,3,2,1,1,2,1,1,2,1,1,3,4,1,2,1,1,2,2,1,1,1,1,2,2,1,1,200701012,28
8.314528061,1,3,1,1,1,1,1,2,2,1,1,1,1,1,2,3,1,1,2,3,,1,2,1,1,,4,2,4,1,1,2,,1,2,3,2,1,1,1,2,,,,,3,2,1,2,1,2,2,,2,1,5,1,2,1,1,1,2,1,2,4,5,1,2,1,1,1,200701012,28
8.314528061,1,6,4,4,6,2,3,1,2,6,2,1,4,1,4,1,4,3,3,1,1,1,2,4,2,7,4,4,1,4,5,1,4,2,2,2,4,2,3,3,3,2,2,1,2,1,2,3,1,1,2,4,1,2,1,6,5,3,5,3,2,1,1,2,1,1,1,1,1,1,2,200701012,28
8.314528061,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,,,3,,1,1,1,1,2,2,1,2,3,1,1,1,1,2,1,1,3,2,3,2,2,2,2,3,2,3,1,1,1,2,2,3,2,3,2,2,1,2,3,,1,1,2,,,1,1,200701012,28
8.314528061,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,2,3,3,2,4,1,,7,,4,1,1,1,1,1,1,1,1,1,1,3,1,1,4,2,,3,2,3,1,1,2,4,,,1,3,5,1,,1,4,3,,,6,4,,3,2,1,1,200701012,28
8.314528061,2,1,1,1,1,1,1,2,2,1,1,3,1,2,1,1,1,3,3,2,2,2,3,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,200701012,28
9.525542573,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,3,3,2,3,3,3,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,2,3,2,,3,1,2,3,,1,1,1,1,2,1,3,2,1,1,1,1,2,2,2,3,1,2,1,1,2,1,1,2,200701012,28
9.525542573,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,4,2,2,2,2,2,2,4,1,,7,3,4,1,,1,1,1,1,1,1,1,1,3,1,,4,,,2,,2,3,,1,1,,3,2,3,2,2,3,1,1,3,1,1,1,3,,1,1,5,1,200701012,28
9.525542573,2,1,1,,1,3,3,,,6,3,1,,1,3,1,2,2,1,3,,,,,,4,5,4,1,2,3,2,,2,3,5,,6,,,4,,,,,1,,,3,3,3,1,1,3,1,3,5,2,4,,1,3,,2,3,2,,4,,2,1,200701012,28
10.17670616,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,3,1,2,2,1,3,4,1,3,3,4,1,1,2,2,2,3,,,2,2,1,,,,,,3,2,2,,3,2,1,2,2,3,1,3,2,2,1,,,,,,5,2,,5,,1,1,200701012,28
10.19015701,1,2,2,4,2,3,2,2,2,7,4,3,4,2,3,3,2,1,2,1,3,3,3,2,3,2,2,1,2,3,2,1,2,1,1,1,2,1,1,1,2,,3,2,3,3,2,2,1,1,1,1,2,2,1,2,3,3,2,1,1,2,3,,2,1,1,2,3,3,2,200701012,28
10.19015701,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,3,1,1,2,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,200701012,28
10.19015701,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,1,2,3,3,1,4,1,3,,3,4,2,2,4,1,2,1,2,3,2,1,2,,3,3,3,1,1,1,1,2,3,3,2,2,2,2,,,3,3,2,2,2,1,2,3,1,1,2,1,2,200701012,28
