FinalWgt,CR1,CR2,KWR3,CR4,CR5,KWR6,CR7,CR8,CR9,CR10,CR11,CR12,CR13,CR14,KWR15,CR16,CR17,CR18,CR19,CR20,CR21,CR22,CR23,CR24,CR25,CR26,KWR27,CR28,CR29,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,CR44,CR45,CR46,CR47,CR48,CR49,CR50,CR51,CR52,CR53,CR54,CR55,KWR56,Stratum,PSU
20.86722056,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,2,2,1,3,1,4,4,3,1,1,1,1,2,3,4,4,4,5,3,1,1,1,1,1,1,1,3,3,2,1,1,1,2,2,2,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,1,4,1,1,1,1,1,3,2,2,2,2,2,2,4,4,1,1,1,1,1,1,3,2,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,1,2,1,1,5,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,1,7,2,2,3,2,1,1,1,2,1,2,2,1,4,3,3,2,2,3,1,2,2,4,4,4,3,4,1,3,3,3,2,2,3,1,3,2,1,1,3,2,2,1,1,1,7,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,3,2,2,2,1,2,3,4,4,5,4,1,1,1,1,1,1,1,2,2,3,2,1,1,2,3,2,1,1,6,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,4,4,1,1,2,2,2,1,3,1,3,3,1,2,1,1,1,1,1,1,1,1,3,3,2,2,1,1,3,2,1,1,6,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,3,4,4,1,1,2,2,2,3,3,4,4,4,5,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,2,2,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,4,3,2,1,2,2,2,3,1,4,3,3,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,3,2,1,1,5,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,4,4,1,1,1,1,1,2,1,1,4,4,1,1,1,1,1,1,1,1,1,3,3,2,2,2,1,2,3,2,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,2,1,1,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,3,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,2,4,4,2,2,1,1,1,6,1,1,4,4,3,1,1,1,1,1,1,1,1,2,3,2,2,2,1,3,4,2,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,3,2,2,2,4,4,2,2,1,1,1,3,3,1,4,4,5,5,1,1,1,1,1,1,1,2,3,2,2,2,3,1,3,2,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,3,3,2,4,4,1,1,3,2,1,3,2,3,4,4,5,3,1,1,1,1,1,1,1,1,2,2,2,1,3,1,3,2,1,1,5,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,1,2,2,2,4,4,1,1,1,1,1,1,1,4,4,4,5,5,1,1,1,1,1,1,1,3,1,2,2,1,3,2,1,2,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,2,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,3,4,4,1,1,1,1,1,1,1,4,4,4,1,2,2,1,1,1,1,1,1,1,1,3,2,2,3,3,1,1,1,1,4,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,3,2,3,4,4,1,1,1,1,1,1,1,2,4,4,2,5,1,3,1,3,3,3,4,1,3,2,2,2,2,,2,1,1,3,5,2,2,200902007,13
20.86722056,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,3,1,3,1,4,4,1,1,1,1,1,1,2,2,4,4,5,2,1,1,1,1,1,1,1,2,4,2,2,3,3,3,4,2,1,1,4,2,2,200902007,13
21.88869289,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,2,2,2,4,4,1,1,1,1,1,3,1,4,4,4,5,5,1,1,1,1,1,1,1,2,4,3,2,2,1,2,4,2,1,1,6,2,2,200902007,13
21.88869289,1,2,1,1,1,1,1,2,1,1,1,1,1,5,3,1,1,3,1,2,2,4,4,1,1,2,2,2,1,3,4,4,4,1,3,1,2,2,2,2,2,4,2,3,2,2,2,2,2,4,2,1,1,4,2,2,200902007,13
21.88869289,1,4,1,1,1,1,1,1,4,1,1,2,1,3,3,1,1,1,2,2,3,3,2,1,1,3,3,1,1,2,3,2,2,5,5,2,1,1,1,1,1,1,3,3,2,1,1,1,1,2,1,1,1,5,2,2,200902007,13
21.88869289,1,4,2,3,6,3,1,2,1,1,1,1,1,4,1,1,2,1,1,2,2,4,4,2,2,3,3,2,2,2,3,4,3,5,5,1,3,2,3,2,1,4,1,3,2,1,2,1,2,2,2,1,1,5,2,2,200902007,13
21.88869289,1,5,1,1,1,1,1,2,1,1,1,1,1,4,1,1,2,3,3,3,3,4,4,1,1,1,1,1,3,3,4,4,4,5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,4,2,2,200902007,13
21.88869289,1,5,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,2,3,2,3,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,2,2,2,2,2,4,2,1,3,1,2,1,2,3,2,1,1,4,2,2,200902007,13
21.88869289,1,5,2,3,6,3,2,1,5,3,3,3,3,1,1,1,1,3,1,1,3,1,2,3,4,4,4,3,4,2,3,1,1,4,5,2,3,4,4,3,3,2,2,1,2,1,2,3,1,1,1,1,2,4,2,2,200902007,13
21.88869289,1,5,6,5,2,2,3,1,5,2,3,3,3,3,3,2,2,1,1,1,3,3,3,2,2,4,4,,6,4,4,4,4,5,2,2,4,4,4,4,3,3,2,3,2,2,1,2,2,3,2,1,2,5,2,2,200902007,13
21.88869289,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,2,2,3,1,2,2,3,4,2,1,3,3,2,6,2,3,2,2,3,4,1,2,2,2,3,1,3,1,2,2,1,1,2,2,2,2,1,1,6,2,2,200902007,13
21.88869289,1,6,1,1,1,1,1,1,6,2,2,6,1,1,3,1,2,1,3,3,2,4,3,1,1,3,3,1,1,3,4,4,1,1,2,1,2,2,2,2,2,3,2,1,2,1,1,1,2,1,1,1,1,5,2,2,200902007,13
21.88869289,1,6,2,2,6,2,1,2,1,1,1,1,1,1,1,2,1,3,1,1,3,3,4,2,1,3,1,3,5,5,3,4,1,1,2,2,4,2,3,1,1,4,2,4,2,2,3,2,1,4,2,1,1,5,2,2,200902007,13
21.88869289,1,6,2,2,6,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,2,2,4,1,1,3,3,1,2,4,4,4,1,1,1,2,2,4,3,2,1,3,2,3,2,,3,2,2,3,2,1,1,5,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,4,4,1,1,1,1,1,3,3,,4,4,1,1,1,1,1,1,1,1,1,2,3,3,2,3,2,2,4,2,1,1,6,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,1,4,2,2,6,2,3,2,2,1,2,2,1,2,4,3,2,1,1,3,2,3,3,3,3,3,5,5,1,1,1,1,2,2,2,1,3,3,1,1,2,2,3,1,3,1,4,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,1,1,1,1,1,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,2,3,3,5,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,1,1,1,1,1,3,3,3,4,4,2,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,4,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,3,1,1,1,1,1,2,2,3,3,3,1,2,1,1,1,1,1,1,1,3,1,2,2,2,3,2,1,2,1,1,4,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,,4,4,1,1,1,1,1,3,1,3,4,4,1,1,1,1,1,1,1,1,,1,3,1,,2,3,2,3,2,1,2,5,2,,200902007,13
21.88869289,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,2,2,4,4,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,3,2,1,1,5,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,2,1,1,1,1,1,3,5,1,1,2,2,2,2,4,4,1,1,1,1,1,3,3,2,4,4,5,4,1,1,1,1,1,1,1,2,3,3,2,3,3,3,4,2,1,1,5,2,2,200902007,13
21.88869289,2,1,1,1,1,1,1,2,1,1,1,1,1,3,5,2,2,2,3,2,2,4,4,1,1,1,1,1,2,1,2,4,4,1,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,4,2,1,1,5,2,2,200902007,13
23.22483936,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,2,2,2,2,2,4,4,3,3,1,1,2,1,1,2,4,4,5,5,1,1,1,1,1,1,1,1,4,2,1,1,1,1,2,2,1,1,6,2,1,200902007,13
23.22483936,1,5,2,2,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,2,2,2,1,1,1,1,4,4,4,2,2,1,2,2,1,1,1,1,2,2,3,2,1,1,2,3,2,1,2,4,2,1,200902007,13
23.22483936,1,5,2,3,5,5,3,2,1,1,1,1,2,1,1,1,1,1,3,2,2,3,2,4,3,4,3,4,3,3,2,3,3,3,5,1,4,4,4,1,1,5,2,3,3,2,2,2,2,3,1,3,3,3,2,1,200902007,13
23.22483936,1,6,2,2,5,3,1,1,6,3,5,6,3,1,3,1,1,1,3,3,3,3,3,2,2,3,4,1,2,2,3,3,1,1,2,2,2,4,3,4,4,4,2,1,2,2,2,2,2,3,2,3,3,6,2,1,200902007,13
23.22483936,1,6,2,2,6,2,3,1,5,2,2,2,3,3,5,1,1,3,3,2,3,4,4,1,1,3,3,3,2,3,2,4,4,5,2,1,2,4,2,2,2,4,1,3,3,1,1,3,1,3,1,1,1,6,2,1,200902007,13
23.22483936,1,6,4,4,7,5,3,1,4,2,3,6,3,1,1,1,1,1,3,2,2,3,3,2,2,3,3,2,6,2,3,2,2,5,4,1,2,4,4,4,3,3,3,4,3,1,3,3,2,4,2,1,2,5,2,1,200902007,13
23.22483936,1,,1,1,1,5,3,1,7,2,2,4,3,1,1,1,1,1,3,3,3,4,3,3,3,3,3,3,3,5,2,4,4,4,4,,,3,3,2,2,3,2,2,2,,2,,2,2,2,3,3,3,2,1,200902007,13
23.22483936,1,,3,3,6,2,3,2,1,1,1,1,1,3,1,1,2,1,1,1,3,3,3,3,2,4,3,4,6,6,3,3,3,2,4,2,2,4,4,1,1,4,3,3,2,2,2,2,2,2,1,2,2,5,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,3,4,4,1,1,3,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,1,2,1,3,3,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,3,1,4,4,1,1,3,1,1,3,3,4,4,4,5,5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,3,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,2,2,2,1,4,4,2,2,1,1,1,1,1,4,4,4,3,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,1,1,4,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,1,7,2,2,6,3,3,1,1,1,3,3,2,1,4,3,1,1,1,3,1,2,3,3,4,3,5,4,1,1,1,1,2,3,1,1,2,2,2,1,3,2,2,2,1,1,7,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,1,1,1,1,3,1,4,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,3,1,2,3,1,4,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,1,1,1,1,3,3,4,4,4,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,2,3,3,3,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,2,3,4,4,1,1,1,1,1,3,3,3,4,4,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,3,2,2,2,3,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,3,2,2,2,3,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,3,3,3,4,3,2,1,1,1,2,3,3,3,2,2,5,5,1,1,1,1,1,1,1,2,3,3,2,2,2,2,3,2,1,2,4,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,1,2,2,3,4,4,2,1,1,1,1,2,1,3,4,4,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,2,3,2,2,2,7,2,1,200902007,13
23.22483936,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,2,2,3,4,4,1,1,1,1,1,1,1,2,4,4,2,2,1,1,1,1,1,1,1,2,3,2,2,,,2,3,2,1,3,3,2,1,200902007,13
23.22483936,,,,2,1,1,2,2,1,1,1,3,1,1,1,2,2,3,2,2,1,4,4,1,1,1,1,1,3,3,4,4,4,1,1,2,1,1,1,1,1,1,1,3,3,2,2,1,2,1,2,1,3,4,2,1,200902007,13
25.01485369,1,7,7,7,2,5,3,1,7,2,5,2,3,3,3,2,2,1,2,2,3,2,2,,1,1,1,3,1,2,3,2,2,5,3,1,3,4,4,4,3,5,2,2,2,2,2,2,2,2,1,2,2,,1,3,200902007,13
25.43672883,1,3,2,3,8,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,4,4,1,1,2,2,2,3,3,4,4,4,1,1,1,2,4,3,3,4,3,3,2,2,2,1,1,1,2,2,1,2,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,1,1,1,4,1,2,1,3,4,3,2,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,1,2,2,2,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,4,4,1,1,1,1,1,3,3,2,4,4,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,1,2,3,2,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,4,4,1,1,1,1,1,3,2,1,4,4,3,2,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,2,2,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,3,2,3,2,2,3,2,3,2,3,3,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,4,4,2,1,1,1,1,3,3,2,3,3,4,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,5,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,3,1,1,1,1,1,2,2,4,3,3,2,1,1,1,1,1,1,1,1,3,3,2,2,3,3,3,4,2,3,3,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,3,3,3,4,2,1,1,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,2,3,2,2,2,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,3,2,1,1,5,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,3,2,2,2,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,2,3,2,2,3,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,2,3,4,4,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,3,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,1,1,3,2,4,4,1,1,1,1,1,3,3,3,4,4,3,4,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,2,3,3,2,4,4,1,1,1,1,1,2,2,2,4,4,1,4,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,3,2,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,1,5,2,2,2,2,2,2,4,4,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,1,1,1,1,3,3,2,2,1,3,2,3,2,2,2,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,3,3,2,3,4,4,1,1,1,1,1,1,1,4,4,4,5,3,1,1,1,1,1,1,1,3,3,3,2,2,3,3,4,2,2,2,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,2,2,2,4,4,3,1,1,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,3,2,1,1,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,3,3,3,3,3,1,1,4,4,1,1,4,2,3,2,2,2,1,1,3,2,1,1,4,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,4,4,4,5,5,1,1,1,1,1,1,1,1,3,3,2,2,3,2,3,2,1,1,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,2,1,1,3,3,3,1,3,1,1,1,2,2,3,3,3,4,2,1,1,1,1,1,1,1,2,2,3,2,1,2,1,1,1,1,1,3,2,1,200902007,13
25.43672883,2,1,1,1,1,1,3,1,3,1,2,6,3,1,1,2,2,3,3,1,3,4,4,1,2,1,3,1,1,1,4,4,4,1,1,1,1,1,1,3,2,1,2,2,2,2,3,3,3,2,2,2,1,4,2,1,200902007,13
27.77674717,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,2,3,2,3,4,4,1,1,1,1,1,3,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,4,2,1,1,5,2,3,200902007,13
28.41193994,2,1,1,1,1,1,1,1,2,1,1,2,1,1,3,2,2,1,1,2,2,4,4,1,1,1,3,1,3,4,3,3,1,1,1,1,1,1,2,2,2,1,2,4,3,2,3,3,,2,,1,1,,,2,200902007,13
19.44481116,1,1,1,1,1,1,3,2,1,1,2,3,1,1,3,2,2,2,2,1,2,1,1,4,4,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,4,2,2,1,2,1,3,3,3,1,2,2,2,3,1,1,200902007,14
19.44481116,1,4,,,1,1,1,,1,1,1,3,1,1,1,2,2,2,1,2,1,3,3,3,1,3,1,3,3,3,3,3,3,1,4,2,1,2,2,2,2,5,1,2,3,2,2,1,1,1,2,1,1,4,1,1,200902007,14
19.44481116,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,4,4,1,1,2,1,1,1,1,2,4,4,5,5,1,1,2,3,1,1,5,2,3,3,2,2,2,3,3,2,2,2,4,1,1,200902007,14
19.44481116,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,2,1,1,1,2,2,4,4,4,2,2,2,2,3,3,1,1,4,2,1,2,2,3,3,3,4,2,2,1,3,1,1,200902007,14
19.44481116,1,5,2,3,2,5,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,4,4,1,1,1,1,2,3,3,3,3,3,1,1,1,3,3,4,3,3,4,3,3,2,2,3,3,2,3,2,1,1,3,1,1,200902007,14
19.44481116,1,5,2,4,2,5,3,2,1,1,1,1,1,3,1,1,2,2,2,2,2,3,3,2,2,2,2,3,2,2,4,3,3,2,5,2,2,3,2,1,1,5,1,2,2,2,2,3,2,3,2,1,1,3,1,1,200902007,14
19.44481116,1,5,,,2,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,2,4,4,3,1,1,1,4,3,5,4,4,3,4,1,,1,3,3,3,1,4,2,2,2,2,2,2,2,3,2,1,2,2,1,1,200902007,14
19.44481116,1,5,5,5,2,2,3,1,3,2,2,6,1,1,3,1,1,2,2,1,2,4,4,2,1,3,1,1,3,1,4,4,4,5,3,1,2,2,2,2,2,4,2,2,2,2,1,3,2,3,2,1,1,4,1,1,200902007,14
19.44481116,1,5,7,7,2,3,3,1,5,5,3,3,3,3,3,2,2,3,3,3,3,4,4,3,3,2,2,1,1,1,2,2,2,5,5,2,4,4,4,4,4,4,3,3,2,2,2,2,2,3,2,2,2,6,1,1,200902007,14
19.44481116,1,6,1,1,1,1,1,1,6,1,1,1,3,2,2,2,2,2,2,2,2,4,4,2,1,1,1,2,2,2,4,4,4,3,2,1,2,3,3,1,1,4,3,3,2,2,2,3,2,2,2,1,1,4,1,1,200902007,14
19.44481116,1,6,4,5,2,1,3,1,5,2,3,3,3,5,1,1,2,2,2,2,2,4,4,4,1,1,1,1,2,2,4,4,4,2,1,1,3,3,3,2,2,4,1,2,2,2,2,1,2,4,2,1,3,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,4,3,3,2,2,1,1,1,1,1,1,1,2,3,3,2,2,2,1,3,2,3,2,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,1,5,2,2,2,2,3,3,2,2,2,2,2,2,4,4,2,1,1,1,1,2,2,3,4,4,1,1,1,2,4,3,3,3,3,3,4,1,2,3,3,2,4,2,1,1,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,4,4,1,1,1,1,3,2,2,1,1,1,5,5,2,2,2,2,2,2,1,3,3,2,2,3,1,3,4,2,2,1,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2,3,3,3,4,2,2,2,3,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,1,1,2,2,2,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,2,2,2,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,2,3,1,1,3,3,1,3,3,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,1,2,1,1,3,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,1,1,1,1,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,2,2,2,2,4,4,2,1,1,1,1,3,3,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,3,4,4,1,1,1,1,1,3,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,3,2,1,1,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,3,3,2,3,4,4,2,1,2,2,2,2,2,1,3,3,4,3,1,1,1,1,1,1,1,3,3,2,1,1,1,3,4,2,1,1,4,1,1,200902007,14
19.44481116,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,2,3,3,2,2,3,3,3,3,2,2,2,1,2,1,2,2,1,2,,2,1,2,1,1,1,1,2,1,1,2,3,1,2,1,1,1,1,1,1,200902007,14
19.44481116,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,3,2,2,3,4,4,2,1,3,1,1,3,3,3,3,3,5,3,1,1,1,1,1,1,1,2,3,2,2,2,2,2,3,2,3,3,4,1,1,200902007,14
19.44481116,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,2,2,2,5,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,2,2,2,3,1,1,200902007,14
22.43632057,1,2,5,2,2,3,3,2,6,1,1,1,1,3,1,1,2,2,2,2,2,4,4,3,1,4,1,4,6,3,4,4,4,5,5,2,4,3,4,1,1,5,3,3,2,2,3,1,2,4,2,1,1,5,1,1,200902007,14
22.43632057,1,3,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,3,3,2,2,4,4,1,1,1,1,2,2,1,4,4,4,2,3,2,2,2,2,1,1,5,2,4,2,2,2,3,3,1,2,2,3,4,1,1,200902007,14
22.43632057,1,4,2,2,2,5,2,2,2,2,2,1,1,1,1,2,2,2,3,3,1,4,4,2,1,2,2,2,3,3,2,2,4,3,3,2,2,2,2,2,4,4,3,4,4,2,3,3,2,4,2,2,2,4,1,1,200902007,14
22.43632057,1,4,7,4,2,3,3,1,5,5,3,3,3,1,1,2,2,3,3,2,2,4,4,2,3,2,4,3,3,3,4,2,2,1,1,,2,4,3,4,,2,2,2,3,,2,2,2,1,1,1,1,4,1,1,200902007,14
22.43632057,1,5,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,1,2,2,2,3,4,2,1,4,2,2,2,6,3,2,2,1,1,2,2,4,4,1,1,4,2,3,2,2,3,2,2,4,2,1,1,4,1,1,200902007,14
